Annotation Cluster 1	Enrichment Score: 17.747108291586425
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051016~barbed-end actin filament capping	6	0.29469548133595286	0.08193790773268565	P52907, Q13045, Q12929, Q12792, P47755, P47756	2003	23	19357	2.5210445201762575	1.0	0.7194898849097991	0.7027397399933051

Annotation Cluster 88	Enrichment Score: 1.2012888407702242
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00114:CARD	6	0.29469548133595286	0.00820137597154768	Q13489, P55211, P49662, P51878, P78560, Q13490	1205	12	10374	4.304564315352697	0.984501426500585	0.27183331415862283	0.2680727742394324
INTERPRO	IPR016129:Peptidase C14, ICE, catalytic subunit p20, active site	5	0.2455795677799607	0.015013229855232305	P55212, P55211, P49662, P55210, P51878	2006	10	19139	4.770438683948156	1.0	0.48360323469257854	0.4780684337232786
INTERPRO	IPR002138:Peptidase C14, caspase non-catalytic subunit p10	5	0.2455795677799607	0.029854963277012373	P55212, P55211, P49662, P55210, P51878	2006	12	19139	3.975365569956796	1.0	0.6902713464109579	0.6823712451644806
GOTERM_MF_DIRECT	GO:0097200~cysteine-type endopeptidase activity involved in execution phase of apoptosis	5	0.2455795677799607	0.03165792447703579	P55212, P55211, P49662, P55210, P51878	2018	12	18913	3.905062768417575	1.0	0.4367991156723414	0.4237533820842608
INTERPRO	IPR015917:Peptidase C14, caspase precursor p45, core	5	0.2455795677799607	0.039632201525389696	P55212, P55211, P49662, P55210, P51878	2006	13	19139	3.669568218421658	1.0	0.8057916957058301	0.796569473151257
UP_SEQ_FEATURE	DOMAIN:Caspase family p10	4	0.19646365422396855	0.048805619490401284	P55211, P49662, P55210, P51878	1988	9	20516	4.586630896490052	1.0	1.0	0.9947164494540331
INTERPRO	IPR001309:Peptidase C14, ICE, catalytic subunit p20	5	0.2455795677799607	0.051012823011337534	P55212, P55211, P49662, P55210, P51878	2006	14	19139	3.4074562028201107	1.0	0.8859121313024828	0.8757729366666891
SMART	SM00115:CASc	5	0.2455795677799607	0.05475197132238002	P55212, P55211, P49662, P55210, P51878	1205	13	10374	3.311203319502075	0.9999999999995771	0.7718623943297621	0.7611844560682831
INTERPRO	IPR002398:Peptidase C14, caspase precursor p45	5	0.2455795677799607	0.06398178164398433	P55212, P55211, P49662, P55210, P51878	2006	15	19139	3.180292455965437	1.0	0.9722448993292401	0.9611176329563733
UP_SEQ_FEATURE	DOMAIN:CARD	7	0.343811394891945	0.06442955812416053	Q13489, P55211, P49662, P51878, P57730, P78560, Q13490	1988	30	20516	2.4079812206572773	1.0	1.0	0.9947164494540331
BBID	72.IAP_interaction_with_cell_death_pathways	8	0.3929273084479371	0.07145654843333141	Q07817, Q12851, Q13158, P55212, P55211, P55210, Q08722, P98170	104	15	388	1.9897435897435898	0.9939971985872058	1.0	1.0
INTERPRO	IPR001315:Caspase Recruitment	7	0.343811394891945	0.076290625835651	Q13489, P55211, P49662, P51878, P57730, P78560, Q13490	2006	29	19139	2.3029703991473855	1.0	1.0	0.9889087656529517
GOTERM_MF_DIRECT	GO:0097153~cysteine-type endopeptidase activity involved in apoptotic process	4	0.19646365422396855	0.08204316002231113	P55212, Q05315, P55211, P55210	2018	10	18913	3.7488602576808723	1.0	0.7795774536494965	0.7562940737004982
UP_SEQ_FEATURE	DOMAIN:Caspase family p20	4	0.19646365422396855	0.10289048867628052	P55212, P55211, P55210, P51878	1988	12	20516	3.4399731723675386	1.0	1.0	0.9947164494540331
BIOCARTA	h_caspasePathway:Caspase Cascade in Apoptosis	10	0.4911591355599214	0.1099284942866055	Q13489, P55212, P55211, P49662, P55210, P99999, P98170, Q13490, P52566, Q03252	400	24	1623	1.690625	0.9999999999999946	0.9999946899620243	0.9999946899620243
GOTERM_CC_DIRECT	GO:0008303~caspase complex	3	0.14734774066797643	0.1457446709675571	P55212, P55211, P55210	2027	7	20587	4.352738036507153	1.0	0.5592386713115771	0.4986808114237887
GOTERM_MF_DIRECT	GO:0097199~cysteine-type endopeptidase activity involved in apoptotic signaling pathway	3	0.14734774066797643	0.28972073300222057	P55211, P49662, P51878	2018	10	18913	2.811645193260654	1.0	1.0	0.9706510138740662
GOTERM_BP_DIRECT	GO:0097194~execution phase of apoptosis	4	0.19646365422396855	0.43011941142896076	Q12981, P55212, P55211, P55210	2003	23	19357	1.6806963467841718	1.0	1.0	0.9768680566123877

Annotation Cluster 89	Enrichment Score: 1.2008167615097647
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010880~regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	7	0.343811394891945	0.01681828309514427	Q12797, P68106, Q13557, Q13061, Q13023, Q08499, P78417	2003	21	19357	3.2213346646696617	1.0	0.3119617483131649	0.30469909653411525
GOTERM_BP_DIRECT	GO:0060316~positive regulation of ryanodine-sensitive calcium-release channel activity	4	0.19646365422396855	0.05762120187356241	Q12797, Q13061, Q13023, P78417	2003	9	19357	4.2951128862262165	1.0	0.5862020723112262	0.5725549455516983
GOTERM_CC_DIRECT	GO:0014701~junctional sarcoplasmic reticulum membrane	3	0.14734774066797643	0.257742326496708	Q12797, Q13061, Q13023	2027	10	20587	3.0469166255550073	1.0	0.775158663608471	0.6912196369465368

Annotation Cluster 90	Enrichment Score: 1.1962051716985658
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060079~excitatory postsynaptic potential	23	1.1296660117878194	8.000779016616822E-5	P51575, Q13224, P47870, P49840, P48167, P46098, P78334, Q05586, Q06413, Q12879, Q07001, Q05901, P47869, Q08209, Q00535, Q04844, P51608, P43681, P56373, P48169, P49841, Q13002, Q13387	2003	89	19357	2.4974392344068166	0.40893674248405654	0.007105556715838616	0.0069401352037382945
GOTERM_CC_DIRECT	GO:0045211~postsynaptic membrane	38	1.8664047151277015	8.98952175321658E-5	Q12860, Q09470, P46098, P48058, P50570, Q06787, P48050, P50479, Q05901, P78352, Q13002, P48547, Q12791, Q13424, Q13003, P51575, Q13224, P47870, P48167, Q12955, P48066, P78334, P48067, P51790, Q05586, Q12879, Q01484, Q07001, P47869, P46939, P42857, Q02246, P63252, Q04844, P43681, Q13492, P47900, Q01959	2027	197	20587	1.959100368377162	0.09105710846026949	0.0018012966230030202	0.0016062409623200193
GOTERM_BP_DIRECT	GO:0042391~regulation of membrane potential	22	1.080550098231827	0.0012026355413704678	P78348, Q13003, P47870, P48167, Q09470, P46098, Q13733, P78334, Q05586, Q12959, P58743, Q12809, P56539, Q07001, Q05901, P46934, P47869, Q04844, P43681, P48664, P48169, Q12791	2003	100	19357	2.1260808786819774	0.999632386057429	0.051411642598195646	0.05021474951884021
GOTERM_MF_DIRECT	GO:1904315~transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	12	0.5893909626719057	0.00195354684559951	Q13003, P47869, Q13224, P47870, P48167, P48058, Q04844, P78334, Q12879, P48169, Q13002, Q07001	2018	39	18913	2.883738659754517	0.9744337671036609	0.061048338924984694	0.059225028535758485
GOTERM_BP_DIRECT	GO:0051932~synaptic transmission, GABAergic	8	0.3929273084479371	0.008897053467545442	P47869, Q13641, P47870, P78334, P51790, P60763, P48169, Q02156	2003	24	19357	3.2213346646696626	1.0	0.2218676658068936	0.21670245691029366
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	23	1.1296660117878194	0.026387466112127392	P98198, P51793, Q13621, P51795, Q13003, P47870, P48167, P46098, P48058, Q13733, P78334, P51797, P50993, Q07001, Q05901, P47869, Q04941, Q04844, P43681, P48169, P98194, Q01814, Q13002	2003	138	19357	1.6106673323348313	1.0	0.39503058607950164	0.3858340432203775
UP_SEQ_FEATURE	DOMAIN:Neurotransmitter-gated ion-channel transmembrane	8	0.3929273084479371	0.030678115400625112	P47869, P47870, P46098, Q04844, P78334, P43681, P48169, Q07001	1988	32	20516	2.5799798792756543	1.0	1.0	0.9947164494540331
INTERPRO	IPR018000:Neurotransmitter-gated ion-channel, conserved site	10	0.4911591355599214	0.03619501436951565	Q05901, P47869, P47870, P48167, P46098, Q04844, P78334, P43681, P48169, Q07001	2006	44	19139	2.1683812199764345	1.0	0.7784712321320444	0.7695616901333943
UP_KW_MOLECULAR_FUNCTION	KW-1071~Ligand-gated ion channel	17	0.8349705304518664	0.03649454893434055	Q13003, P51575, Q13224, P47870, P48167, P46098, P48058, Q05586, Q12879, Q07001, Q05901, P47869, Q04844, P43681, P56373, P48169, Q13002	1484	79	11735	1.7016530758470094	0.9838633440373291	0.2382879371595177	0.2125270790882185
GOTERM_MF_DIRECT	GO:0005216~ion channel activity	10	0.4911591355599214	0.03994349328383718	Q01668, P47869, P51575, P47870, P46098, Q04844, P56373, P51170, Q12809, Q07001	2018	44	18913	2.1300342373186774	1.0	0.5274228866703853	0.5116705231218298
INTERPRO	IPR006029:Neurotransmitter-gated ion-channel transmembrane domain	10	0.4911591355599214	0.041193244651230546	Q05901, P47869, P47870, P48167, P46098, Q04844, P78334, P43681, P48169, Q07001	2006	45	19139	2.1201949706436247	1.0	0.8057916957058301	0.796569473151257
INTERPRO	IPR006201:Neurotransmitter-gated ion-channel	10	0.4911591355599214	0.04663670978260414	Q05901, P47869, P47870, P48167, P46098, Q04844, P78334, P43681, P48169, Q07001	2006	46	19139	2.074103775629633	1.0	0.8467288347542934	0.8370380898644015
INTERPRO	IPR006202:Neurotransmitter-gated ion-channel ligand-binding	10	0.4911591355599214	0.04663670978260414	Q05901, P47869, P47870, P48167, P46098, Q04844, P78334, P43681, P48169, Q07001	2006	46	19139	2.074103775629633	1.0	0.8467288347542934	0.8370380898644015
GOTERM_BP_DIRECT	GO:0050877~neurological system process	10	0.4911591355599214	0.07590166541006799	Q05901, P47869, P47870, P48167, P46098, Q04844, P78334, P43681, P48169, Q07001	2003	51	19357	1.894902743923331	1.0	0.685663308609089	0.6697006661536431
UP_KW_CELLULAR_COMPONENT	KW-0628~Postsynaptic cell membrane	23	1.1296660117878194	0.0812705810194537	P54764, Q13003, Q13224, P47870, P48167, P46098, Q12955, P48058, Q13702, P78334, Q05586, Q06787, Q12879, Q01484, P48050, Q07001, Q05901, P47869, P46939, Q04844, P43681, P48169, Q13002	1886	151	17662	1.4264254563075431	0.9952046504688582	0.34133644028170557	0.29799213040466355
GOTERM_MF_DIRECT	GO:0005230~extracellular ligand-gated ion channel activity	7	0.343811394891945	0.09337497365103062	P47869, P47870, P46098, P78334, P43681, P48169, Q07001	2018	30	18913	2.186835150313842	1.0	0.7958094345258292	0.7720412594146576
UP_SEQ_FEATURE	DOMAIN:Neurotransmitter-gated ion-channel ligand-binding	7	0.343811394891945	0.09415871654949566	P47869, P47870, P46098, P78334, P43681, P48169, Q07001	1988	33	20516	2.189073836961161	1.0	1.0	0.9947164494540331
INTERPRO	IPR002394:Nicotinic acetylcholine receptor	5	0.2455795677799607	0.09449201613435386	Q05901, P46098, Q04844, P43681, Q07001	2006	17	19139	2.8061404023224448	1.0	1.0	0.9889087656529517
GOTERM_MF_DIRECT	GO:0005237~inhibitory extracellular ligand-gated ion channel activity	4	0.19646365422396855	0.1041809323135756	P47869, P47870, P78334, P48169	2018	11	18913	3.408054779709884	1.0	0.831230842927465	0.8064047484186979
GOTERM_MF_DIRECT	GO:0022848~acetylcholine-gated cation-selective channel activity	5	0.2455795677799607	0.11758827605154815	Q05901, P46098, Q04844, P43681, Q07001	2018	18	18913	2.60337517894505	1.0	0.8999102759047052	0.8730329556643514
GOTERM_CC_DIRECT	GO:0032590~dendrite membrane	6	0.29469548133595286	0.1351352133315097	P84074, P47869, Q03721, P78334, P48169, P48547	2027	28	20587	2.1763690182535766	1.0	0.5498605232109706	0.490318187835018
GOTERM_BP_DIRECT	GO:0060078~regulation of postsynaptic membrane potential	6	0.29469548133595286	0.14038820238671218	Q13003, P47869, Q09470, P78334, P48169, Q13255	2003	27	19357	2.147556443113108	1.0	0.9188586273049926	0.8974670615749768
GOTERM_CC_DIRECT	GO:0034707~chloride channel complex	9	0.44204322200392926	0.14586545381667312	P47869, P47870, P56750, P78334, P51801, P51800, P48169, P51788, P51798	2027	53	20587	1.7246697880500041	1.0	0.5592386713115771	0.4986808114237887
GOTERM_MF_DIRECT	GO:0022851~GABA-gated chloride ion channel activity	4	0.19646365422396855	0.1542733896973315	P47869, P47870, P78334, P48169	2018	13	18913	2.883738659754517	1.0	1.0	0.9706510138740662
GOTERM_MF_DIRECT	GO:0030594~neurotransmitter receptor activity	13	0.6385068762278978	0.17071765015816875	P47870, P48167, P46098, P78334, Q13639, P50406, Q07001, Q05901, P47869, Q04844, P43681, P48169, P47898	2018	83	18913	1.4679272093328715	1.0	1.0	0.9706510138740662
KEGG_PATHWAY	hsa05033:Nicotine addiction	10	0.4911591355599214	0.1775344063619731	P47869, Q13224, P47870, Q00975, P48058, P78334, P43681, Q05586, Q12879, P48169	1311	40	8205	1.564645308924485	1.0	0.4114168014805213	0.29386914391465807
GOTERM_CC_DIRECT	GO:0099634~postsynaptic specialization membrane	6	0.29469548133595286	0.1844235217951616	P47869, P47870, Q13702, P48169, P47898, Q07001	2027	31	20587	1.9657526616483916	1.0	0.6349698043018641	0.5662113038360314
GOTERM_CC_DIRECT	GO:0005892~acetylcholine-gated channel complex	4	0.19646365422396855	0.2039443189596437	Q05901, Q04844, P43681, Q07001	2027	16	20587	2.5390971879625064	1.0	0.6810970652048478	0.6073436165244736
GOTERM_MF_DIRECT	GO:0005254~chloride channel activity	10	0.4911591355599214	0.2830680170364877	P43007, P51793, P51795, P47869, P47870, P56750, P78334, P51790, P48169, P51798	2018	67	18913	1.3988284543585343	1.0	1.0	0.9706510138740662
GOTERM_CC_DIRECT	GO:1902711~GABA-A receptor complex	4	0.19646365422396855	0.28598508204996903	P47869, P47870, P78334, P48169	2027	19	20587	2.1381871056526367	1.0	0.8120752864627462	0.7241386970623548
GOTERM_CC_DIRECT	GO:0099060~integral component of postsynaptic specialization membrane	5	0.2455795677799607	0.29503169271890123	P47869, P47870, P48169, P47898, Q07001	2027	28	20587	1.8136408485446471	1.0	0.8161475577527193	0.7277699973557676
GOTERM_BP_DIRECT	GO:0007214~gamma-aminobutyric acid signaling pathway	5	0.2455795677799607	0.32788802823769947	P47869, P47870, P78334, P55011, P48169	2003	28	19357	1.7257149989301763	1.0	1.0	0.9768680566123877
GOTERM_MF_DIRECT	GO:0004890~GABA-A receptor activity	4	0.19646365422396855	0.3305539158627725	P47869, P47870, P78334, P48169	2018	19	18913	1.9730843461478276	1.0	1.0	0.9706510138740662
GOTERM_MF_DIRECT	GO:0042166~acetylcholine binding	3	0.14734774066797643	0.33095179983468587	Q05901, P43681, Q07001	2018	11	18913	2.556041084782413	1.0	1.0	0.9706510138740662
GOTERM_MF_DIRECT	GO:0008503~benzodiazepine receptor activity	3	0.14734774066797643	0.33095179983468587	P47869, P78334, P48169	2018	11	18913	2.556041084782413	1.0	1.0	0.9706510138740662
UP_KW_MOLECULAR_FUNCTION	KW-0869~Chloride channel	9	0.44204322200392926	0.3528464954513273	P47869, P47870, P48167, P56750, P78334, P51801, P51800, P48169, P51788	1484	53	11735	1.342813914458628	1.0	0.9762734985476652	0.8707304176235933
INTERPRO	IPR006028:Gamma-aminobutyric acid A receptor	4	0.19646365422396855	0.40959487665337696	P47869, P47870, P78334, P48169	2006	22	19139	1.7347049759811473	1.0	1.0	0.9889087656529517
GOTERM_BP_DIRECT	GO:0007271~synaptic transmission, cholinergic	4	0.19646365422396855	0.48607633147159046	Q05901, Q13702, Q04844, P43681	2003	25	19357	1.5462406390414378	1.0	1.0	0.9768680566123877

Annotation Cluster 91	Enrichment Score: 1.192798600581672
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	27	1.3261296660117878	0.011168569675101539	Q07890, P48454, P52735, Q12968, Q08881, P62993, Q04759, Q07889, P61586, P60953, Q13469, Q12959, Q02750, P53778, P53779, P43403, Q13191, Q08209, Q04206, P63098, P45983, Q13094, P49841, Q13177, P45984, Q13153, P60568	1311	104	8205	1.6248239746523498	0.978770688048761	0.05247697806246339	0.03748355575890242
KEGG_PATHWAY	hsa04658:Th1 and Th2 cell differentiation	21	1.031434184675835	0.08783291165375819	P52333, P48454, P51692, Q13469, Q12968, P53778, P53779, P78504, Q06330, P43403, Q04759, Q04721, Q08209, Q04206, P63098, P46531, P79483, P45983, Q13761, P45984, P60568	1311	92	8205	1.4285891951049647	0.9999999999999798	0.23971042833174652	0.17122173452267608
KEGG_PATHWAY	hsa04659:Th17 cell differentiation	21	1.031434184675835	0.2691220984784763	P52333, P48443, P48454, P51692, Q13469, P51449, Q12968, P53778, P53779, Q01196, P43403, Q04759, P84022, Q08209, Q04206, P63098, P79483, P45983, P45984, Q13485, P60568	1311	108	8205	1.2169463513857108	1.0	0.5622443501375363	0.4016031072410974

Annotation Cluster 92	Enrichment Score: 1.1851149462532478
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:PDEase	7	0.343811394891945	0.012398272896780114	Q08493, P54750, P51160, Q13370, Q07343, Q08499, Q01064	1988	21	20516	3.4399731723675386	1.0	0.9345883941130355	0.9295413095709834
INTERPRO	IPR023174:3'5'-cyclic nucleotide phosphodiesterase, conserved site	7	0.343811394891945	0.01783700010704329	Q08493, P54750, P51160, Q13370, Q07343, Q08499, Q01064	2006	21	19139	3.1802924559654366	1.0	0.5410686011359461	0.5348761135692972
INTERPRO	IPR002073:3'5'-cyclic nucleotide phosphodiesterase, catalytic domain	7	0.343811394891945	0.01783700010704329	Q08493, P54750, P51160, Q13370, Q07343, Q08499, Q01064	2006	21	19139	3.1802924559654366	1.0	0.5410686011359461	0.5348761135692972
GOTERM_MF_DIRECT	GO:0004114~3',5'-cyclic-nucleotide phosphodiesterase activity	7	0.343811394891945	0.01935050334497606	Q08493, P54750, P51160, Q13370, Q07343, Q08499, Q01064	2018	21	18913	3.12405021473406	0.9999999999999999	0.3318929498050236	0.3219804137041802
INTERPRO	IPR003607:HD/PDEase domain	7	0.343811394891945	0.0337537160679146	Q08493, P54750, P51160, Q13370, Q07343, Q08499, Q01064	2006	24	19139	2.782755898969757	1.0	0.7315921715185211	0.7232191566799686
INTERPRO	IPR023088:3'5'-cyclic nucleotide phosphodiesterase	6	0.29469548133595286	0.041815324620516056	Q08493, P54750, P51160, Q07343, Q08499, Q01064	2006	19	19139	3.012908642493572	1.0	0.8057916957058301	0.796569473151257
UP_SEQ_FEATURE	DOMAIN:Phosphodiesterase 4 upstream conserved regions (UCR)	3	0.14734774066797643	0.049260699757778616	Q08493, Q07343, Q08499	1988	4	20516	7.739939637826962	1.0	1.0	0.9947164494540331
GOTERM_MF_DIRECT	GO:0004115~3',5'-cyclic-AMP phosphodiesterase activity	5	0.2455795677799607	0.08273915374733323	Q08493, Q13370, Q07343, Q08499, Q01064	2018	16	18913	2.9287970763131814	1.0	0.7795774536494965	0.7562940737004982
SMART	SM00471:HDc	6	0.29469548133595286	0.11984639497231077	Q08493, P54750, P51160, Q13370, Q07343, Q01064	1205	23	10374	2.2458596427927113	1.0	1.0	0.9881188118811881
GOTERM_BP_DIRECT	GO:0006198~cAMP catabolic process	3	0.14734774066797643	0.2369812784439007	Q08493, Q07343, Q08499	2003	9	19357	3.221334664669662	1.0	1.0	0.9768680566123877
UP_KW_LIGAND	KW-0140~cGMP	5	0.2455795677799607	0.24418850591635136	Q13237, P54750, P51160, Q13370, Q01064	830	21	6850	1.9650028686173266	0.9999966224082942	0.7848916261597009	0.6976814454752897
UP_KW_LIGAND	KW-0114~cAMP	7	0.343811394891945	0.26502129061562674	Q08493, P54750, P51817, Q13370, Q07343, Q08499, Q01064	830	36	6850	1.6047523427041501	0.9999990397945986	0.7950638718468802	0.7067234416416712
GOTERM_MF_DIRECT	GO:0047555~3',5'-cyclic-GMP phosphodiesterase activity	3	0.14734774066797643	0.485953706783449	P51160, Q13370, Q01064	2018	15	18913	1.874430128840436	1.0	1.0	0.9706510138740662

Annotation Cluster 93	Enrichment Score: 1.1754569743147316
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DNA_BIND:Mef2-type	4	0.19646365422396855	0.007807101347045935	Q02080, Q06413, Q02078	1988	5	20516	8.255935613682093	1.0	0.6394316276359354	0.6359784866555112
UP_SEQ_FEATURE	DOMAIN:MADS-box	4	0.19646365422396855	0.014493382923932756	Q02080, Q06413, Q02078	1988	6	20516	6.879946344735077	1.0	1.0	0.9947164494540331
INTERPRO	IPR002100:Transcription factor, MADS-box	4	0.19646365422396855	0.017996916990573316	Q02080, Q06413, Q02078	2006	6	19139	6.360584911930873	1.0	0.5410686011359461	0.5348761135692972
SMART	SM00432:MADS	4	0.19646365422396855	0.023796732464436775	Q02080, Q06413, Q02078	1205	6	10374	5.7394190871369295	0.9999949023497409	0.5473248466820458	0.5397531590797251
GOTERM_BP_DIRECT	GO:0048513~animal organ development	8	0.3929273084479371	0.10241053951185601	Q02080, P56975, Q06413, Q02297, P43694, Q02078, P78504	2003	39	19357	1.9823597936428694	1.0	0.7798865187391862	0.761730304897571
BIOCARTA	h_pgc1aPathway:Regulation of PGC-1a	10	0.4911591355599214	0.1099284942866055	Q13555, Q02080, Q13554, Q07869, Q08209, P48454, Q13557, Q06413, Q02078, Q04917	400	24	1623	1.690625	0.9999999999999946	0.9999946899620243	0.9999946899620243
BIOCARTA	h_hdacPathway:Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)	10	0.4911591355599214	0.2680416280326019	P52564, Q02080, Q08209, P48454, Q13469, Q06413, Q02078, P48736, Q13164, Q04917	400	29	1623	1.399137931034483	1.0	1.0	1.0
BIOCARTA	h_mitrPathway:Signal Dependent Regulation of Myogenesis by Corepressor MITR	4	0.19646365422396855	0.38763649690077684	Q02080, Q06413, Q02078, Q04917	400	9	1623	1.8033333333333335	1.0	1.0	1.0
BIOCARTA	h_erk5Pathway:Role of Erk5 in Neuronal Survival	6	0.29469548133595286	0.46497581578846314	Q02080, P62993, Q06413, Q02078, P48736, Q13164	400	18	1623	1.3525	1.0	1.0	1.0

Annotation Cluster 94	Enrichment Score: 1.1731451765189207
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006883~cellular sodium ion homeostasis	12	0.5893909626719057	9.784265142408517E-6	P54710, P51168, P57727, P51172, P51164, P54709, Q13733, P55011, P54707, P51170, P43003, P50993	2003	24	19357	4.832001997004493	0.062278708844998976	0.0012365805868443994	0.0012077922682523128
GOTERM_BP_DIRECT	GO:0030007~cellular potassium ion homeostasis	9	0.44204322200392926	4.2577327189257305E-5	P54710, P51164, P54709, P63252, Q13733, P55011, P54707, P50993, Q12791	2003	15	19357	5.798402396405392	0.24408334335463167	0.004176390959519388	0.004079162137728994
GOTERM_BP_DIRECT	GO:0036376~sodium ion export from cell	6	0.29469548133595286	0.014565851172266804	P54710, P51164, P54709, Q13733, P54707, P50993	2003	15	19357	3.8656015976035945	1.0	0.28154933501216894	0.27499470198464887
GOTERM_BP_DIRECT	GO:0010248~establishment or maintenance of transmembrane electrochemical gradient	5	0.2455795677799607	0.020745748612841147	P54710, Q13733, Q07812, P54707, P50993	2003	11	19357	4.392729088185904	1.0	0.34342836242718394	0.3354331494857112
GOTERM_CC_DIRECT	GO:0005890~sodium:potassium-exchanging ATPase complex	5	0.2455795677799607	0.02426790130037909	P54710, P51164, P54709, Q13733, P50993	2027	12	20587	4.2318286466041775	0.9999999999953324	0.1652084050064269	0.14731860597089103
UP_SEQ_FEATURE	DOMAIN:Cation-transporting P-type ATPase C-terminal	4	0.19646365422396855	0.08291905114971379	P54707, P98194, Q01814, P50993	1988	11	20516	3.752698006219133	1.0	1.0	0.9947164494540331
INTERPRO	IPR008250:P-type ATPase, A  domain	8	0.3929273084479371	0.08635179670220508	P98198, Q13733, Q04656, P54707, P98194, Q01814, P50993, P98196	2006	37	19139	2.0628924038694727	1.0	1.0	0.9889087656529517
INTERPRO	IPR018303:P-type ATPase, phosphorylation site	8	0.3929273084479371	0.08635179670220508	P98198, Q13733, Q04656, P54707, P98194, Q01814, P50993, P98196	2006	37	19139	2.0628924038694727	1.0	1.0	0.9889087656529517
INTERPRO	IPR023299:P-type ATPase, cytoplasmic domain N	8	0.3929273084479371	0.08635179670220508	P98198, Q13733, Q04656, P54707, P98194, Q01814, P50993, P98196	2006	37	19139	2.0628924038694727	1.0	1.0	0.9889087656529517
INTERPRO	IPR001757:Cation-transporting P-type ATPase	8	0.3929273084479371	0.08635179670220508	P98198, Q13733, Q04656, P54707, P98194, Q01814, P50993, P98196	2006	37	19139	2.0628924038694727	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	ACT_SITE:4-aspartylphosphate intermediate	8	0.3929273084479371	0.0870830617469788	P98198, Q13733, Q04656, P54707, P98194, Q01814, P50993, P98196	1988	40	20516	2.063983903420523	1.0	1.0	0.9947164494540331
INTERPRO	IPR023298:P-type ATPase,  transmembrane domain	8	0.3929273084479371	0.0967627218614278	P98198, Q13733, Q04656, P54707, P98194, Q01814, P50993, P98196	2006	38	19139	2.0086057616623814	1.0	1.0	0.9889087656529517
UP_KW_BIOLOGICAL_PROCESS	KW-0740~Sodium/potassium transport	4	0.19646365422396855	0.09904369556888543	P54710, P54709, Q13733, P50993	1299	10	11248	3.463587374903772	0.9999999903936155	0.5156098269321389	0.4777401786263885
GOTERM_MF_DIRECT	GO:0019829~cation-transporting ATPase activity	5	0.2455795677799607	0.09945394413204488	Q13733, Q09428, Q04656, Q01814, P50993	2018	17	18913	2.7565148953535825	1.0	0.831230842927465	0.8064047484186979
INTERPRO	IPR006068:Cation-transporting P-type ATPase, C-terminal	5	0.2455795677799607	0.11188235468245383	Q13733, P54707, P98194, Q01814, P50993	2006	18	19139	2.6502437133045307	1.0	1.0	0.9889087656529517
SMART	SM00831:SM00831	5	0.2455795677799607	0.12603551583110284	Q13733, P54707, P98194, Q01814, P50993	1205	17	10374	2.5320966560898217	1.0	1.0	0.9881188118811881
INTERPRO	IPR004014:Cation-transporting P-type ATPase, N-terminal	5	0.2455795677799607	0.13056689603104427	Q13733, P54707, P98194, Q01814, P50993	2006	19	19139	2.510757202077977	1.0	1.0	0.9889087656529517
INTERPRO	IPR005775:Sodium/potassium-transporting P-type ATPase, subfamily IIC	3	0.14734774066797643	0.1615957508482367	Q13733, P54707, P50993	2006	7	19139	4.088947443384133	1.0	1.0	0.9889087656529517
GOTERM_MF_DIRECT	GO:0005391~sodium:potassium-exchanging ATPase activity	3	0.14734774066797643	0.16638623041765324	Q13733, P54707, P50993	2018	7	18913	4.016635990372363	1.0	1.0	0.9706510138740662
UP_SEQ_FEATURE	DOMAIN:Cation-transporting P-type ATPase N-terminal	4	0.19646365422396855	0.22356510087768863	Q13733, P98194, Q01814, P50993	1988	17	20516	2.4282163569653217	1.0	1.0	0.9947164494540331
KEGG_PATHWAY	hsa04964:Proximal tubule bicarbonate reclamation	6	0.29469548133595286	0.3009971366488029	P54710, P54709, Q13733, P49448, P48764, P50993	1311	23	8205	1.6326733658342454	1.0	0.6102704989174077	0.4359074992267198
